;userID;ISBN;bookRating
29519;126697;080503885X;9
5956;10447;068484477X;9
32944;135265;037383473X;5
44582;98391;1575668793;9
2600;6575;080410753X;8
42593;129074;067173427X;8
9516;25981;080410526X;5
12268;122801;193156146X;9
10523;62891;014028009X;9
37886;28594;1572970669;6
17964;112001;1551666014;10
2318;277427;039304016X;8
40238;31948;093194810X;9
47085;49225;060960855X;10
13188;149934;038531258X;5
20324;104636;1558746226;9
14823;45557;044048474X;9
39713;49900;1551667290;7
2826;46443;1400031354;8
51627;65007;1576738191;10
5682;40889;1558745017;10
17762;35918;074322535X;7
7308;114368;051513287X;10
35458;72482;050552113X;5
38121;85526;019282760X;8
47313;50225;1582343764;10
28102;81854;037325055X;3
16874;3578;1573225517;10
39353;59172;1556112068;9
46543;64310;052594270X;9
47595;123867;039914143X;6
11096;14456;034543014X;7
1707;30487;014023313X;7
21487;35859;067100042X;7
9539;46892;080410526X;5
19668;125692;1551668459;8
28988;14683;1551660202;7
18155;139359;031242227X;9
38583;30052;1573228184;6
29705;31468;014006110X;5
4514;134264;067976402X;8
5492;42323;068815333X;9
51975;137118;1551668807;5
8828;31652;051512608X;5
20103;50073;037570485X;7
17119;78553;034544356X;10
60533;105221;157912061X;10
5545;21014;044900371X;6
38760;38781;037361375X;10
19781;11993;1573226254;10
18226;69378;061810450X;6
18225;56447;061810450X;8
27770;139286;1887317007;8
37915;28619;1592400361;10
31256;16795;1878424114;9
22988;51883;1551669412;10
54995;114368;067168289X;5
63461;126814;1567187250;5
9309;47316;059056885X;6
28850;61910;055356871X;7
28663;138867;1573222259;9
19439;27812;067944999X;8
6993;11993;1556612257;7
2658;70052;080410753X;9
14081;55892;156402976X;8
34223;74630;1558534210;7
15920;137589;006098824X;7
25325;12824;159182107X;10
19061;138543;042513024X;9
20884;74630;1573220485;9
32846;95353;1574860488;9
42815;53229;080213422X;5
37022;26774;1569472122;6
14215;134483;068483376X;6
5154;87949;1558745157;10
22527;124363;044021632X;6
22969;8067;1551665204;10
14508;6242;1550223968;5
21735;75591;006091307X;8
9865;136291;1558533109;3
32003;92658;1551665891;6
58076;143415;055321196X;9
11597;48046;1573225126;6
52937;98391;038097875X;8
24313;117132;1551664313;8
46984;98391;044653062X;9
14681;2313;1558850481;6
14581;150894;038072880X;6
9605;133747;080410526X;8
2897;3344;1400034779;9
24749;126814;1567187072;5
23511;28634;1551669455;9
5283;78777;044651652X;10
31624;28177;1570629625;9
41441;112979;1577942620;8
8528;93179;044021145X;8
40094;124597;039914501X;7
30297;95359;067173590X;8
9789;21356;155166884X;7
39136;123883;067173783X;5
10418;138239;1931561648;10
8937;93629;055327824X;9
28068;100906;1585421359;9
7344;115751;1577780728;10
37269;114868;074340615X;6
3702;138844;1558744150;8
12071;83287;055356160X;5
15753;110934;044661193X;8
31589;16966;1896182178;9
6759;278188;1551667487;7
3684;105517;1558744150;7
54026;107333;1562827693;7
21411;131046;006001203X;6
28587;55492;089577402X;6
21375;138602;038070952X;9
12583;36299;015216250X;7
11166;78448;038542017X;7
3454;108753;044022165X;7
813;126812;067102423X;8
45786;67547;1885171714;8
58029;98440;044155282X;10
8525;91103;044021145X;7
13805;98391;050552435X;9
59547;99720;1561450022;5
17215;151107;1570613818;8
11053;8454;006000438X;8
41135;36609;1400060931;6
37662;40889;068486424X;6
8895;5385;055321277X;10
16988;57108;067088300X;2
32831;81609;1561483397;8
40169;31826;1883013143;10
28513;25395;006018650X;4
10366;141902;1576737330;10
11406;388;006101351X;6
10031;24194;1562472305;8
57914;95359;096396075X;8
23320;23872;042511306X;9
388;60583;059030271X;8
21576;118628;067942525X;9
18217;141310;038070613X;8
325;2030;044020562X;10
41448;59763;1578562821;8
24080;95353;1571456988;10
19941;29526;068480297X;9
25475;149934;042517025X;8
7840;115180;034538475X;6
8916;129716;055321330X;10
42355;125885;158017308X;5
2410;46398;043936213X;8
33751;21370;068983375X;10
23516;88677;1551669455;7
35153;76352;055314717X;9
15592;82831;1584855185;7
23702;99996;1841953229;9
3731;19571;034543739X;5
21996;83637;006091565X;8
20268;66765;039915079X;5
37587;62688;1572971142;7
11951;26598;038549825X;8
16154;90192;068486441X;8
2418;74453;043936213X;10
24521;9227;1931514925;7
13194;4017;037570504X;10
6456;92810;059035342X;7
45957;113519;1573220426;10
20119;141511;039305747X;10
39840;78834;059025944X;10
7636;35859;030711886X;8
48941;55027;044100962X;5
4868;13552;051513628X;8
52319;69078;031210426X;7
25061;101876;014004891X;8
23665;65258;038079439X;8
48053;98391;084395048X;8
45244;41718;044661128X;5
26042;106692;034537682X;7
42592;36299;067173427X;6
25775;13221;039304632X;7
7085;105517;1878424319;2
22962;98547;082176845X;7
32612;19760;074340050X;9
3669;49403;1558744150;8
18396;142121;044651862X;9
38682;98391;1551668114;9
47839;61854;1551660423;6
28354;140662;1576734781;10
44916;105058;006103083X;8
3122;138441;1551668157;5
43022;56554;074324642X;9
19090;20703;1400031362;8
30942;142579;155166660X;7
7025;82497;051512298X;7
42812;99720;076790026X;9
33641;36256;1881273156;10
51229;98391;031227484X;9
31977;25517;038529932X;6
12897;126149;038001503X;10
24470;114306;077109972X;8
37385;56272;055380250X;8
2693;110912;080410753X;9
43592;36938;037575931X;10
6775;74493;1551668300;8
19351;89602;031242258X;7
22136;7346;044809522X;7
24327;125039;055357339X;10
38621;42162;1569319618;7
10406;77860;1931561648;9
45335;128835;014008505X;10
29316;36299;052594673X;6
35183;56391;1573223565;8
26872;21937;1573220167;8
29735;98391;038081191X;9
1431;42597;044023722X;9
37206;40943;067173976X;10
23024;144531;1551669498;8
2964;54335;1400034779;8
7830;101606;034538475X;7
3174;277427;1572304510;10
1778;132083;014023313X;10
50318;122793;1889853038;9
20395;89507;015100692X;10
23756;16634;067082982X;8
7768;125519;034538184X;8
10411;108104;1931561648;6
35454;24933;050552113X;6
10487;20180;014028009X;5
38154;29209;1565122224;7
6511;126697;059035342X;10
63981;128040;1570360677;10
44735;107394;067003004X;8
37413;78783;1573228230;9
8323;114368;042518630X;10
11765;54884;068484267X;10
39526;31315;067086871X;10
32590;124597;156865233X;5
16831;76499;1551113074;9
6512;126736;059035342X;5
46792;48037;1576737039;8
49520;111578;038080817X;8
32316;131594;039914286X;10
22535;28204;1582343047;7
22890;51883;037322608X;10
4189;76352;1551666022;9
35477;69697;155166013X;8
38218;52853;051509160X;7
2680;97694;080410753X;7
32493;130438;039302749X;7
9365;69775;067164257X;10
10573;129842;014028009X;6
15134;137497;1890159018;7
9357;39502;067164257X;5
25056;102705;014035008X;8
57341;93092;1591605296;9
27283;31652;1401088945;7
2824;43246;1400031354;9
6508;124078;059035342X;10
15974;14521;034531221X;5
4216;98686;055357227X;9
12770;98391;1573229385;8
27252;67627;084233226X;10
8060;98758;038097391X;5
18739;5543;039951743X;7
18527;65444;037540256X;9
28798;20172;038000917X;10
2771;140938;080411918X;6
4317;30994;067976402X;10
41488;35445;1840462507;6
39048;110934;014011369X;8
12415;143964;1558747028;7
12616;120396;039914563X;7
35013;32802;1551669323;4
408;25981;1572971835;5
34865;38273;1892051060;10
43521;132663;1882591151;8
10722;38703;155874262X;10
61128;112914;1567181643;5
16504;130581;1558746463;6
39431;31541;068483751X;7
43467;83637;1582432252;9
29884;20201;1560763396;10
8160;30972;042513525X;8
40099;73548;039951516X;5
245;124597;043935806X;8
13340;1116;006109594X;7
22963;8067;1400047943;10
55538;148199;1885071337;7
20083;149763;006039384X;8
32350;128122;1578561256;8
37215;139141;067173976X;5
8223;8245;042513699X;7
57779;94951;006080615X;5
39259;95010;042513329X;6
7453;39281;006016848X;8
19525;76483;080411109X;10
10550;101305;014028009X;7
50451;92810;067155302X;8
58578;98391;1400041732;10
20099;26544;037570485X;9
25005;124474;084232920X;8
36532;26535;1575667916;5
9921;83287;1559029838;10
15549;16795;068485080X;9
53030;76499;089608129X;1
42419;66574;1880418568;8
19965;40943;067982412X;5
5261;59269;044651652X;6
26076;95359;038072121X;7
42059;121065;081257558X;8
14080;38023;156402976X;10
18042;126736;034540761X;5
18534;122429;037540256X;8
1262;113475;030700645X;5
19112;75149;1400031362;6
31392;139601;068816112X;9
44304;124597;1571010211;5
3370;37950;044022165X;7
27596;12824;1591822408;9
38888;52584;1569472025;5
13506;109574;089480829X;8
6104;135149;068484477X;8
31770;92678;1551665956;7
35473;24933;155166013X;6
4925;77499;1551668904;8
43897;37712;067972866X;8
6413;68760;059035342X;10
4673;11224;038542471X;7
18785;142584;067973225X;9
54105;76499;067972575X;10
2448;25981;044011585X;5
31079;114368;1551668947;5
31273;123095;1878424114;9
47452;50859;096138591X;4
48006;116904;055338029X;10
53613;74588;156592469X;7
3768;43246;1400031346;9
3893;2276;044921852X;9
3801;277623;1588720756;6
15806;4017;038072975X;8
1266;6251;039480001X;10
31139;16795;1562920448;8
33396;67694;1558531564;10
5175;129690;1558745157;10
51002;106225;1551667126;3
25262;37712;1573229350;7
35144;102359;1564586146;10
17067;132375;1551668912;10
12820;101209;055321313X;8
26322;124363;1551668246;8
53538;112083;1591820723;10
45493;59038;1883013364;10
19695;95359;1558538445;10
9277;68000;059048348X;10
20593;49314;038572179X;5
17042;25981;1551668912;5
3145;9908;1565075722;8
19610;6251;1400045088;10
34227;23243;006093493X;8
1898;42651;038550926X;10
59714;128033;158574297X;4
19370;6251;038078047X;7
16899;71853;1573225517;10
3175;76530;1572304510;6
30145;48975;068480753X;8
40141;31826;1562823779;10
35484;82497;1551664879;8
13105;102702;051513399X;10
35486;114368;1551664879;5
1927;120333;038550926X;5
42580;110483;038080719X;8
8221;6575;042513699X;5
19192;16110;037570745X;6
9774;138441;1551668270;5
38558;98391;1583144277;10
5575;8454;1573220876;5
9466;125008;068416325X;7
58434;98391;038081742X;8
47601;98391;074324950X;10
1766;114544;014023313X;6
51079;95010;067145806X;6
30626;66680;044651974X;6
12614;105979;039914563X;6
4890;91058;051513628X;8
43978;56959;080501084X;10
6067;105979;068484477X;10
27494;12824;006440501X;10
52602;98391;037379102X;5
11119;6532;038533348X;9
56969;140036;034525483X;7
19843;88733;188712876X;9
10474;4228;014028009X;7
22816;152645;076790382X;8
31025;16795;1551668696;9
14571;89391;038072880X;9
28500;105517;006093056X;3
15249;80837;140003065X;5
13846;1733;1551665794;7
27921;75860;1551660520;5
11332;66574;1573226882;6
21394;56663;006001203X;5
27661;12824;1931514577;10
20397;91113;015100692X;8
10340;60244;1576737330;8
12842;805;014016930X;10
37060;100906;067973855X;9
40279;112111;078601542X;8
15581;129716;1573225681;8
2099;98923;006092988X;9
14155;110934;1573229326;8
19233;8245;1569471169;7
35430;24921;1570822662;9
35512;104429;1551669560;10
4897;114368;051513628X;5
30927;98391;1551666561;9
8434;30994;044021145X;10
46437;97874;1571741038;7
36805;105108;1561380156;10
35106;24194;044841838X;9
17487;4017;096521365X;8
17921;81597;055329783X;7
9163;31245;055357258X;10
27403;26621;1885173997;10
4125;148804;076790592X;10
9333;96448;059088008X;5
10930;35859;1558531025;8
40148;92547;1562926160;9
23979;52002;1593150229;8
6273;78783;044022425X;10
22705;98391;039914840X;9
58214;98391;1413702740;5
17883;76151;037329056X;5
11569;135609;006101351X;5
15758;145449;044661193X;7
10953;108379;1558531025;8
1433;43901;044023722X;6
14991;36327;1576734013;7
1365;19573;044023722X;10
10879;35836;067188459X;5
722;98391;074320607X;10
3313;146279;042516098X;8
220;99720;043935806X;9
11189;143415;038542017X;9
3080;141710;1400034779;8
18842;107021;1551668637;7
5521;67627;1551669609;10
16923;13273;068487217X;8
25690;135653;1576739759;9
11437;28177;006101351X;9
573;115490;081297106X;10
12797;42914;055321313X;9
18926;124852;055337933X;6
37250;35918;039914112X;7
53557;125060;1556614934;8
24103;49980;1592400876;10
42021;100906;074343434X;5
4267;4144;067976402X;5
38995;36836;1853260231;10
1917;95173;038550926X;7
1368;21257;044023722X;8
53640;131027;039471833X;10
9610;140223;080410526X;8
48814;134884;1564770478;10
39652;106007;044100069X;10
1001;51359;042511774X;9
50446;75534;067155302X;10
52859;70379;156179712X;10
12639;6575;038533334X;4
21158;129716;067942573X;8
6898;86189;014025448X;6
25764;101305;087113795X;9
10751;85367;155874262X;7
55602;94951;055357292X;8
16369;14422;1558743316;7
41649;98391;1551668939;8
42737;36606;039543095X;10
41725;95359;009925672X;9
13664;113519;1558532161;9
41113;102642;006447268X;7
14667;98391;1551666685;9
22110;98391;042518272X;8
62556;148199;057111976X;7
54363;106849;1577311922;10
7144;71800;039592720X;7
7295;98391;051513287X;9
17605;121170;1573227331;9
18983;53220;042517364X;7
575;117873;081297106X;9
21840;7286;1562313010;5
31305;16871;038547508X;10
18837;67775;1551668637;9
6760;98391;1551667487;9
20072;8681;006039384X;9
15821;105979;038072975X;7
22792;54898;076790382X;10
46016;83431;067978148X;8
37045;108685;185326086X;10
25781;88937;039304632X;5
5678;31040;1558745017;8
15844;110040;1579542085;8
28742;56447;158898608X;8
14136;81249;1573229326;9
13099;18979;051513399X;7
60330;104113;1401901204;7
31208;92561;1573225207;10
31795;55734;038080297X;9
14050;61901;1561707244;9
13380;69078;038039586X;8
40395;54527;067187120X;5
2952;41646;1400034779;9
64623;151098;059043439X;9
27258;95359;084233226X;5
25011;150124;084232920X;10
15102;22154;1401301061;10
20181;6543;1565123352;9
14141;89602;1573229326;5
11964;28289;042517736X;5
24279;8936;1551661551;6
46878;68555;067153288X;7
48511;87555;1573220183;9
42849;150968;1551666537;7
16793;31315;039914613X;10
1187;130166;1558743669;6
48393;148966;037379133X;4
24076;138844;157145697X;10
40055;114368;067179938X;5
52676;102702;1551667592;10
11613;134302;1573225126;8
3473;117594;044022165X;10
14975;97874;1567184855;7
25177;45255;078670621X;10
16644;28938;1567312500;10
49795;129074;042512214X;8
20492;123825;034536676X;7
26705;127914;055327449X;10
53267;80810;1558743324;7
18322;36606;044651862X;8
8406;20060;044021145X;9
7193;278314;006091291X;5
7157;96970;039592720X;7
16005;40914;037325024X;7
392;92547;059030271X;9
3589;69697;014038572X;10
5681;35859;1558745017;9
20487;113030;034536676X;10
22004;115490;006091565X;2
4719;126903;038542471X;7
2288;2891;038548951X;8
24453;46892;044021680X;7
42739;93629;039543095X;6
4165;145641;014034893X;9
22363;7371;068419337X;7
24116;93047;1592400876;8
15090;125203;1558746161;9
16987;55075;067088300X;8
1906;62755;038550926X;5
60431;104636;068984154X;6
1442;49289;044023722X;8
52675;85656;1551667592;7
23971;15408;1561385751;9
26128;75591;042510429X;10
54717;121178;1571458735;10
27242;16795;084233226X;6
53803;75819;1900924242;7
16494;59656;1558746463;10
42256;58062;1568843933;7
295;145826;055310666X;9
26101;112001;038531700X;10
19521;69971;080411109X;10
2491;121264;044922502X;9
17260;65584;038079487X;10
4187;49154;1551666022;10
4334;37712;067976402X;9
3182;134264;1576733343;8
5595;147224;1573220876;9
35960;33580;067100316X;8
13837;132375;1551664348;7
42598;82407;1561483516;7
44971;143715;031218087X;6
24117;93426;1592400876;8
33856;129716;1573225320;10
43157;145332;1853260169;8
37926;28634;078601086X;8
37144;47316;1551666529;6
15048;125519;1558744630;10
24811;60419;1568846444;10
52013;134797;031218008X;9
27521;12824;1569311382;8
28592;98391;1400040442;10
16941;142479;068487217X;9
21088;40922;055309999X;6
16522;33818;1558747060;7
7325;135753;051513287X;9
4194;144318;1551666022;9
28656;59727;1573222259;7
8905;16634;055321330X;8
49109;65258;1555472478;4
12141;123700;067151699X;10
16970;11224;067088300X;6
25374;12824;193151495X;10
1305;135149;039480029X;10
5856;87929;044022103X;10
21231;83754;1556618409;8
21608;31609;1400042070;6
24305;62272;1551664313;10
8694;25981;044023669X;5
18151;130166;031242227X;8
16393;113519;1558743316;7
1279;47779;039480001X;10
1816;46443;014029628X;8
52824;124078;156076905X;10
15342;24835;1573222453;10
35787;112243;067003133X;8
35049;81279;014038166X;7
46749;58482;1930051220;10
762;60263;067102423X;10
2365;30461;042514755X;7
3528;18082;051512219X;8
48351;147037;037322740X;5
13791;139141;038075620X;6
23797;87929;1559390476;7
4993;77480;034540288X;8
54808;142524;1573225029;8
14304;131154;051512463X;7
22291;97160;1575663309;6
11314;87141;1565041992;7
23089;98391;1594140812;10
44739;101336;1558852573;6
1313;40943;039480967X;5
35869;57354;1577311523;10
27952;98391;1551668416;8
53384;136010;077832057X;6
18946;35859;067144901X;10
14202;72214;068483376X;10
14197;45042;068483376X;10
40360;114368;038531437X;5
29092;118489;051513239X;6
12145;51883;068815252X;1
55605;143211;055357292X;7
26047;11601;037581177X;10
31057;16795;1551668874;3
42250;90471;1567184995;9
22203;120928;067166929X;8
10673;39616;1865085537;8
39734;136306;1565075331;5
1952;143175;1555037763;7
38040;28938;048641583X;10
15853;3331;006109157X;8
11118;3917;038533348X;7
28185;123825;051511992X;7
48247;102359;055327757X;9
13539;114368;037348285X;10
35225;140036;159052148X;10
20717;35030;067972754X;7
19778;123676;157322202X;8
17193;136348;1570089957;4
34883;36609;055338015X;9
40170;48494;1883013143;10
16156;102668;068486441X;8
22534;8454;1582343047;9
39696;104113;067173685X;9
51733;113519;1557042128;8
27244;17190;084233226X;7
4266;4017;067976402X;10
36354;141493;006108445X;5
20763;102130;078688908X;10
3872;126492;034539657X;5
604;6532;031286504X;9
15302;49460;1400032717;9
23230;102129;055358264X;8
10933;39281;1558531025;10
17384;141010;1573226521;8
1578;113531;044023722X;8
13496;81771;089480829X;8
30986;134797;1551667002;7
54754;150663;1567188257;9
21178;95359;078688939X;7
27880;25611;039914787X;8
6839;13273;014025448X;8
122;149069;038550120X;10
11847;11601;1573225789;10
19430;134784;067088796X;9
57368;104362;1587170256;9
102;115003;038550120X;8
20;128045;034545104X;7
50871;83252;039332303X;5
30315;71902;1573225843;5
21031;17625;006019393X;10
6380;49225;059035342X;8
11648;59499;081296666X;3
53536;112083;1591820561;9
5513;59172;1551667517;8
23381;132786;1400060737;10
4753;125063;051511331X;5
12104;14521;055357695X;5
20811;16795;1558748865;8
37526;120928;038049163X;8
23017;119517;1551669498;7
10515;43246;014028009X;8
2027;52584;002542730X;10
51958;102359;1891279041;10
19617;142524;1400045088;10
17338;74665;031205436X;8
17523;4017;1565122437;7
1624;137684;044023722X;4
25160;138578;069811406X;10
42575;49889;038080719X;8
43837;37644;006019636X;7
28458;35445;042518286X;4
44895;40838;158234082X;8
60139;102702;1878574892;8
23085;44595;1591840414;9
12487;59770;038529929X;5
40940;77383;067081458X;7
43007;57725;037571362X;10
44816;92152;014200331X;8
36512;142579;1551665824;8
2864;122867;1400031354;10
31082;127190;1551668947;10
26996;93355;1551669226;8
13261;130950;037570504X;3
11444;31393;006101351X;8
21991;51883;006091565X;10
29499;46398;156619024X;4
52729;69749;037571894X;9
16342;62272;1551669307;6
24578;68555;051511054X;6
14600;60263;055327418X;10
3688;115754;1558744150;8
46192;105627;2070360024;9
20319;55438;1558746226;10
33678;27813;1551660490;7
24985;77809;067100333X;9
29915;89307;155166674X;7
23344;21014;1400030382;8
36562;26544;006250746X;9
39885;140036;1551665972;9
17987;122474;1551667436;8
28877;86965;067169507X;8
8253;78834;042513699X;8
1826;69188;014029628X;9
11211;68943;051510521X;6
55665;85526;1550225200;9
18788;21370;068483183X;6
24568;23872;051511054X;5
23503;98391;1551669234;9
41471;61028;1575665352;8
12998;882;067101420X;4
52897;83152;1891575139;10
6432;81368;059035342X;8
12664;50972;038533334X;6
26334;104144;1551668599;9
17252;52584;038079487X;9
3279;98686;042516098X;9
36260;88677;037307607X;9
44262;38544;007138331X;8
46436;46398;1571741038;8
35682;25409;1566192951;10
22458;129716;055321246X;9
12431;82164;1570717257;6
11052;6575;006000438X;9
3494;127826;044022165X;8
23374;88109;1400060737;6
36115;108685;1550225480;10
24412;110093;1573227358;8
32726;136252;015668568X;10
28940;98391;1551668068;9
15239;58529;140003065X;8
3213;14422;031215125X;8
42424;98391;1880418568;10
31466;93047;031205825X;7
35387;29867;1551660598;8
16212;88793;1400032644;8
13956;114368;1551666189;5
44611;39616;1574862537;9
32965;52614;082177509X;8
52140;68555;1551660083;5
32563;97198;1551666138;10
29413;150799;157322099X;8
33904;45113;037371128X;10
44751;152496;158542160X;8
24343;95359;044021985X;9
56483;113983;1560764198;8
6463;99720;059035342X;9
11798;101876;068484267X;10
23761;38273;067082982X;5
3121;116555;1551668157;9
47907;101606;086442471X;8
4296;18311;067976402X;8
60957;107784;082175128X;5
32845;24733;1574860488;10
55858;86408;1893956237;8
3233;20680;042516098X;6
11852;20180;1573225789;10
29949;146348;038070918X;10
2794;6115;1400031354;10
4529;143497;067976402X;9
39918;31556;1588650227;7
54534;94347;067976657X;6
40924;47194;1576736202;10
37396;152186;055380250X;4
28501;110267;006093056X;5
3979;113270;067976397X;8
4204;31315;055357227X;9
54139;136071;1558611495;5
27456;101851;1852305606;9
6291;2110;059035342X;10
42558;36256;084991759X;10
23602;59172;042518109X;9
22931;135149;044661078X;5
9583;105517;080410526X;9
13301;104636;014131088X;9
27953;107865;1551668416;10
51390;142524;1591823897;2
28768;104058;014039012X;9
6985;68555;1556611188;8
30783;113270;068810312X;10
56084;116122;1566192978;10
11927;145641;1573225789;10
524;128835;074343627X;9
14084;93047;156402976X;9
46118;136930;1860492592;9
17014;96440;067088300X;5
100;114368;038550120X;9
21870;122429;1856975770;10
13955;105968;1551666189;5
29535;102642;006441034X;4
19393;69697;042519485X;8
32220;85993;1401301231;10
28884;97874;067169507X;8
10551;101620;014028009X;6
4344;43323;067976402X;8
22595;141010;034537536X;6
32354;114629;1578563941;7
7389;98391;155166898X;8
29627;15945;189206118X;7
25539;133296;051513452X;10
19766;8681;157322202X;10
18814;67775;1551668289;7
25517;79009;051513449X;8
35654;29870;042519129X;8
42934;109574;1573227218;10
52894;111133;1559720646;9
13736;48371;1570719586;9
5802;98547;039914739X;7
13977;104636;080410882X;8
5831;21014;044022103X;8
35143;24204;1564586146;9
46545;47128;1551664151;6
25466;148863;157322930X;6
34623;105262;067172701X;8
36521;26535;1556613628;5
22432;82841;1551668254;10
31572;39281;157866005X;10
11080;148258;006000438X;6
7815;73588;034538475X;2
3380;48217;044022165X;9
45383;100906;038097438X;7
33359;52614;074322454X;10
51146;112001;030703979X;10
11768;56959;068484267X;10
43947;95316;031210491X;10
6325;21484;059035342X;9
32171;52584;1573226491;8
730;148804;074320607X;10
16507;143968;1558746463;6
41200;34588;080651390X;7
3665;35865;1558744150;9
12578;2110;015216250X;8
44071;98391;034544244X;9
14881;68555;1556612966;8
8800;137688;044922046X;10
53122;87141;1565924347;8
10769;110373;155874262X;8
1626;138379;044023722X;9
26808;49154;1558531211;5
37859;135265;1575666065;9
6498;116063;059035342X;8
16896;58594;1573225517;9
26554;34377;038079828X;9
5131;55492;1558745157;9
39202;124078;081257639X;10
16068;50073;044022313X;10
44100;57959;088404288X;6
22515;109107;1558747613;5
4133;93363;055323370X;8
6346;28594;059035342X;9
46734;102154;078354751X;10
18081;21011;031242227X;5
14976;118533;1567184855;10
25173;30533;078670621X;10
13709;95359;067169071X;6
8382;8245;044021145X;9
202;85993;043935806X;10
23777;125701;067082982X;9
14268;98484;038071907X;8
54347;104399;1569713545;10
30222;75081;1565840003;9
58257;97874;1881273652;5
17645;148239;038079960X;7
19358;19760;034542705X;7
8511;81121;044021145X;7
20295;60040;1558744592;9
14047;104113;1561707236;10
2415;58911;043936213X;5
25418;29259;080411188X;8
8100;89874;038549081X;8
6003;46443;068484477X;8
2962;53846;1400034779;9
27204;152099;059087764X;9
52406;69078;9500700891;9
13738;81318;1570719586;3
47070;49212;093531282X;7
18102;49314;031242227X;7
12275;125411;052594463X;5
27808;127233;1887317155;7
46819;48213;1892597004;7
44321;49166;1563246015;8
3229;13958;042516098X;8
18823;67775;1551668483;7
30120;102647;055327094X;7
5975;24525;068484477X;7
31823;34588;068483846X;8
1147;79842;1558743669;10
4922;61854;1551668904;10
11930;148744;1573225789;8
18458;57986;1558506462;10
5227;31594;044651652X;5
42038;35859;078601539X;7
4663;105374;068482499X;8
20696;95250;052594527X;9
22482;37950;044155279X;8
22786;19664;076790382X;9
28492;146081;042518286X;9
13413;115120;038533656X;8
53240;85526;076790396X;8
1822;61427;014029628X;9
25536;76151;051513452X;10
1832;84897;014029628X;7
9602;130543;080410526X;7
21151;52199;067942573X;10
12185;85656;1557733856;8
16143;13552;068480302X;9
10563;114544;014028009X;7
50499;59971;1583225846;8
16390;105517;1558743316;7
56967;92547;034525483X;10
33038;30735;1573240397;10
27348;58855;1558533729;8
1273;23768;039480001X;9
2401;27740;043936213X;8
1889;15602;038550926X;9
7490;136313;006016848X;6
27261;107784;084233226X;8
31153;49889;1564024733;10
50751;104058;1578565235;10
461;37950;074343627X;9
13066;70014;067102535X;8
56986;98391;031286941X;9
27814;26544;1551667010;8
32723;86947;015668568X;10
25853;141089;1560255102;10
28466;65877;042518286X;9
8074;11517;038549081X;8
34308;90614;055380247X;10
44078;38023;039921268X;1
8350;25981;044020271X;5
43760;37311;1561705683;9
13006;25981;067101420X;5
7081;97874;1878424319;10
20431;129716;015640057X;10
20812;31315;1558748865;8
6035;75635;068484477X;8
25744;124048;006103018X;5
48466;74758;067980112X;10
53736;98391;075640004X;9
8499;71075;044021145X;8
14127;64679;1573229326;9
18326;41364;044651862X;6
22039;111944;034530456X;7
13920;114544;038082101X;9
10845;138578;1558745718;8
16258;98391;1551668394;8
8543;105979;044021145X;8
2852;95173;1400031354;8
16238;149071;155166576X;6
7027;135149;051512298X;8
20519;106398;037550155X;4
37057;145449;097189860X;10
24137;136491;1592400876;9
22357;98391;051513225X;8
33905;51883;037371128X;10
7493;144478;006016848X;7
21451;75635;042519549X;9
20118;127359;039305747X;9
5525;101620;1551669609;7
10779;125171;155874262X;7
18025;68555;034540761X;7
33863;35859;044023476X;7
6999;278221;155661246X;9
20057;95359;1853260150;10
12459;84462;1563411148;9
23556;33576;1566190304;10
9925;95359;1559029838;10
18796;5582;087542791X;8
39595;92652;1558744290;5
39342;70401;1551667908;10
40760;126492;1892669226;8
3944;28177;067976397X;6
29065;14806;1588720004;8
30289;30276;067173590X;7
23564;67910;1400046610;10
34572;142861;038549422X;9
44207;138393;078686303X;6
6403;60263;059035342X;10
9002;30972;055356451X;8
5789;26593;039914739X;7
52223;116555;1551668858;7
53427;141157;1558532854;10
18471;63938;1593080077;10
19664;98391;1551668459;8
11328;3917;1573226882;6
12844;32049;014016930X;7
6262;44852;044022425X;6
21453;7158;048627165X;8
28654;25966;1573222259;8
11312;59727;1565041992;10
4659;76499;068482499X;10
8058;278418;038097391X;5
21825;128332;078681859X;8
6757;98391;1551666960;10
51928;67547;038572019X;8
25254;136139;1573222267;10
41301;127200;034535785X;5
37660;35612;068486424X;7
9575;95574;080410526X;10
15734;45315;044661193X;5
5970;21356;068484477X;7
61608;111286;038548948X;7
9773;128122;1551668270;10
23696;8454;1582341427;7
25389;99720;034540727X;8
20028;105627;1853260002;10
8752;95043;044661095X;8
10350;99312;1576737330;5
27990;126693;1573222038;8
3200;277427;8251800811;7
32121;76942;038081403X;7
136;9908;043935806X;7
53104;95316;1553373863;9
31053;98391;1551668831;8
32174;65877;1551669587;2
46628;69697;1551668173;8
45400;42369;1892065029;9
33050;114368;1551660253;5
54376;92861;1565124219;6
2379;135149;042514755X;7
43008;76741;037571362X;7
2396;7346;043936213X;9
14877;113030;1550548913;7
44263;108005;007138331X;6
24341;60263;044021985X;8
28851;84902;055356871X;9
24492;22521;078688942X;4
19099;37584;1400031362;8
18108;60823;031242227X;5
30170;101035;1400031699;7
39555;70183;078760156X;9
14165;123095;1573229326;8
31354;31468;038075889X;5
3220;115003;031215125X;10
19310;62958;014017737X;8
30562;31556;038089968X;7
12660;43246;038533334X;7
11092;133571;014230218X;7
13312;152562;014131088X;10
24184;129851;076270327X;7
56139;87351;078601427X;3
