;userID;ISBN;bookRating
35153;76352;055314717X;9
17073;148898;1551668912;5
51133;130571;1565122054;9
10673;39616;1865085537;8
6469;101851;059035342X;10
15307;75149;1400032717;7
22699;59189;039914840X;8
44919;40889;074346978X;5
10933;39281;1558531025;10
23255;43806;1551665301;10
3877;144478;034539657X;7
42422;90049;1880418568;9
23840;126604;037540600X;9
20217;89602;1841954608;8
28353;127826;1576734781;5
5406;23699;034543479X;10
16947;4017;1573228281;9
6673;58594;042518904X;8
36230;26487;006019958X;10
31004;134797;1551667193;6
28117;126693;038071504X;6
8191;95359;042513525X;8
33442;40943;1896860982;6
2573;113519;067941388X;7
9802;79266;155166884X;9
19135;135703;1400031362;10
39322;92861;1573229334;5
16186;60244;081296683X;7
34887;137589;055338015X;8
44402;102702;050552158X;10
26540;149661;031208188X;7
7152;85526;039592720X;10
28732;14456;1550546163;8
28122;25981;038531292X;5
12815;96448;055321313X;2
11706;94494;080213825X;5
1244;98391;1573221856;9
47313;50225;1582343764;10
39660;98391;044100900X;9
18225;56447;061810450X;8
21375;138602;038070952X;9
256;136491;043935806X;9
503;105058;074343627X;7
2183;114868;014100018X;9
10870;94494;1558747109;8
12538;67270;1573229571;8
10538;89602;014028009X;5
2598;1435;080410753X;10
20319;55438;1558746226;10
47317;122429;1582343764;9
39883;95316;1551665972;8
9094;112093;055356773X;5
22227;94951;067174142X;8
13866;1733;1551669404;6
14142;91113;1573229326;9
40292;101209;1562920979;10
10479;8067;014028009X;5
5571;144899;044900371X;8
11041;137588;051513290X;7
2367;33124;042514755X;8
50444;72523;067155302X;7
12499;101851;038529929X;6
31763;17282;1551665956;6
10822;81492;1558745718;10
18829;5582;1551668637;6
34350;52011;039453512X;5
10595;150968;014028009X;7
8323;114368;042518630X;10
13664;113519;1558532161;9
34198;36327;067172519X;8
30927;98391;1551666561;9
12574;144455;039914370X;8
20848;30898;1568360428;10
1672;69378;037541309X;8
22934;10560;050552497X;6
27006;30276;1551669374;7
20931;53278;1573228737;7
27790;138844;1887317031;9
41723;35859;009925672X;5
6380;49225;059035342X;8
21473;7158;067100042X;6
10551;101620;014028009X;6
13105;102702;051513399X;10
3944;28177;067976397X;6
25598;114988;034541215X;8
28839;62558;055313101X;8
17734;59971;1887128425;5
1160;104429;1558743669;8
12578;2110;015216250X;8
8249;72523;042513699X;8
813;126812;067102423X;8
25843;101876;067162461X;10
4129;3363;055323370X;10
25342;12824;1591824141;10
33265;21011;1893329127;4
15276;127782;140003065X;5
11481;62891;006101351X;9
5181;141493;1558745157;10
12121;140358;055357695X;5
3801;277623;1588720756;6
14083;88733;156402976X;9
9181;98322;055357258X;7
31768;69697;1551665956;9
18201;126814;014019536X;5
40147;36606;1562926160;5
46051;46534;031218171X;9
13505;105517;089480829X;5
18861;100906;1580050158;5
2717;138543;080410753X;10
7361;22074;067165764X;10
4689;37950;038542471X;7
27673;81121;1931514917;8
11962;16795;042517736X;6
5092;106007;1853260282;7
22110;98391;042518272X;8
19084;6543;1400031362;8
13670;122429;006093395X;7
21316;70052;076791404X;5
46228;98391;1551668262;8
39669;98391;1575669072;9
1788;149934;014023313X;10
17357;150979;031205436X;6
6105;135360;068484477X;10
50448;85656;067155302X;9
12529;23699;1573229571;7
25827;140358;044100914X;5
3378;46671;044022165X;8
8077;24194;038549081X;10
39659;73651;044100900X;8
5072;135149;1573221112;10
21785;31315;037541200X;10
5277;71207;044651652X;9
35484;82497;1551664879;8
22208;35859;067172942X;7
34813;96054;1583224912;7
6956;16966;006093090X;6
1626;138379;044023722X;9
2979;70594;1400034779;9
155;30735;043935806X;10
20584;31860;038572179X;8
3098;26621;1400060265;8
24072;143175;1571454942;8
2582;135045;068971310X;8
19443;49980;067944999X;7
28237;13552;1551662914;7
12979;19664;067081976X;8
18278;67840;042516828X;10
47554;86392;1561381489;6
119;147224;038550120X;5
33246;27169;1551668769;8
648;53220;034541389X;7
31862;69697;084394952X;10
5125;43806;1558745157;10
34022;98391;155166738X;10
50284;59172;044021288X;8
1316;135149;039480967X;9
6716;278188;1551661586;6
4043;277662;087542127X;5
30727;44893;067168390X;9
24116;93047;1592400876;8
18451;28619;1558506462;10
21613;36749;1400042070;8
7092;117111;1878424319;10
8161;31826;042513525X;10
35459;102702;050552113X;10
16291;70401;1551668998;8
29844;95359;1580628362;8
8202;114444;042513525X;6
5956;10447;068484477X;9
12071;83287;055356160X;5
36666;104113;067187263X;8
21968;114368;1551668440;5
12117;106007;055357695X;7
41136;58911;1400060931;9
18156;142121;031242227X;8
23666;69971;038079439X;9
27347;12538;1558533729;8
49629;56447;1570431108;1
3980;113435;067976397X;5
41277;112953;002411510X;9
339;86965;044020562X;8
31006;150968;1551667193;8
13017;55438;067101420X;7
27597;33580;1591822408;7
17444;4017;068480087X;10
1716;37712;014023313X;7
43003;60244;006621288X;8
1740;75591;014023313X;8
28151;16795;051511992X;10
2467;104636;044011585X;8
48058;138441;084395048X;4
33801;141310;1561840564;10
24305;62272;1551664313;10
8930;32773;055327824X;9
15163;143415;044900483X;8
48055;114368;084395048X;5
18524;51992;037540256X;10
4049;138441;087542127X;10
16508;148744;1558746463;7
11798;101876;068484267X;10
8486;60130;044021145X;9
22941;98391;050552497X;8
9464;94951;068416325X;8
29210;36609;006051261X;6
17961;88677;1551666014;9
28112;30333;038071504X;5
30733;56959;067168390X;10
52628;114368;055358457X;5
8196;104665;042513525X;7
42045;128915;078601539X;10
47555;136205;1561381489;5
10866;70415;1558747109;8
16879;8066;1573225517;7
1750;93629;014023313X;9
2090;73330;006092988X;10
5200;13552;044651652X;8
1168;108763;1558743669;10
1277;31556;039480001X;10
40148;92547;1562926160;9
25347;30072;159182415X;9
28203;61854;055328990X;10
29109;43246;1558744215;8
573;115490;081297106X;10
6985;68555;1556611188;8
11653;108799;081296666X;4
6664;150896;042510107X;7
23733;31826;042511984X;10
20702;137688;052594527X;7
19477;17003;080411109X;8
46087;149907;1884910033;8
44108;95250;1400060494;7
26883;23871;067086014X;8
36067;78834;1558532331;10
27674;139524;1931514917;9
195;78834;043935806X;10
42739;93629;039543095X;6
38836;135265;1575668696;9
30991;26544;1551667193;8
33902;135265;1551669013;8
7116;8245;039592720X;8
15763;37874;067975833X;7
17401;81249;1573228214;9
12504;115692;038529929X;9
18863;150663;1580050158;10
37389;98391;055380250X;10
24578;68555;051511054X;6
5681;35859;1558745017;9
7445;32802;006016848X;6
28742;56447;158898608X;8
7502;11601;006109398X;6
2861;113270;1400031354;8
8778;31245;044922046X;10
21777;88793;1573223328;7
13155;60157;038531258X;9
25089;140358;051511264X;5
21337;57725;1401300316;10
2944;38995;1400034779;10
634;27812;034541389X;7
21629;127190;1400060923;9
16608;91103;1565122968;6
11010;28523;039575514X;10
4317;30994;067976402X;10
14966;127359;1566840287;7
18648;49889;1888054557;10
8633;16795;044021422X;6
13659;53575;1558532161;6
38668;67627;038072913X;8
4643;136071;006019491X;9
18699;133296;067100767X;10
5346;126812;044651652X;1
6291;2110;059035342X;10
19322;6575;015602943X;10
483;71490;074343627X;6
51387;105517;1558532765;7
14465;62558;055329461X;7
15628;50895;044661064X;7
38728;97754;1565124057;6
19937;146803;067945960X;7
1532;90049;044023722X;5
26871;17003;1573220167;9
11110;104812;037582345X;9
10501;30555;014028009X;6
31266;86965;1878424114;10
23844;149907;037540600X;9
11648;59499;081296666X;3
10688;7158;155874262X;7
17260;65584;038079487X;10
24144;150663;1592400876;6
31661;145861;1569245134;9
19507;53418;080411109X;8
53382;95991;077832057X;4
14798;35859;014027684X;7
16844;37950;155054439X;7
23248;16795;1551665301;9
8839;61028;051512608X;8
18818;5582;1551668483;9
23521;111847;1551669455;10
34669;110440;078686351X;6
20894;60244;1573223425;7
36689;45113;084394918X;10
23544;114368;155166951X;5
3482;123460;044022165X;7
26067;28204;038072121X;8
25262;37712;1573229350;7
34628;26583;067942895X;10
33391;21014;1558531564;6
31961;102359;1565070658;9
37249;27472;039914112X;9
30762;77181;067974388X;8
44125;38023;1565922352;10
3071;135703;1400034779;10
8382;8245;044021145X;9
12757;11601;1573229385;5
42652;127233;1576738582;10
2293;10560;038548951X;9
6819;148898;1551669293;10
35925;25850;1559580968;9
20911;10447;1573227889;5
30652;76151;051508901X;10
15485;35859;042518045X;8
3118;98391;1551668157;9
14081;55892;156402976X;8
3763;23768;1400031346;8
17955;124487;155166531X;9
34102;95359;1401351964;4
11343;95359;1931081727;9
6283;135458;044022425X;10
46012;44252;067978148X;9
36083;53174;1566400201;10
43986;105517;092007944X;7
12257;55187;193156146X;10
9386;143253;067164257X;10
34494;87911;059043277X;10
39760;33818;185326041X;8
19603;134797;082177512X;10
19533;88412;080411109X;6
8058;278418;038097391X;5
43821;69078;068485497X;8
10616;123095;1882723007;5
24563;133747;1582341400;5
24959;39616;038075911X;10
13186;142121;038531258X;9
2186;119594;014100018X;9
22779;8066;068817776X;8
5270;65258;044651652X;7
19918;31315;067945960X;9
15046;125203;1558744630;10
6920;127359;014025448X;9
632;25409;034541389X;10
11425;19664;006101351X;10
19166;116428;038073186X;8
24044;141493;059098182X;10
20025;53278;1853260002;8
19303;6251;014017737X;9
17342;100906;031205436X;8
19397;78783;042519485X;7
29802;133747;1573220221;7
33453;130571;1896860982;6
20099;26544;037570485X;9
1313;40943;039480967X;5
27117;141511;044100315X;6
19190;6242;037570745X;7
47593;81492;039914143X;9
16880;8681;1573225517;10
21000;6577;1573225487;5
45565;73651;044100928X;8
22902;8284;038081918X;10
11884;78783;1573225789;8
20368;16634;015100692X;9
24812;69775;1568846444;10
19665;102129;1551668459;8
11974;69355;042517736X;7
29534;49889;006441034X;9
36524;101209;1556613628;8
4454;105937;067976402X;10
10515;43246;014028009X;8
13697;33818;067169071X;6
8292;18979;042518630X;4
12444;651;156341029X;8
44934;82497;1551666936;8
8525;91103;044021145X;7
32122;80810;038081403X;9
13911;102967;038082101X;7
2255;114988;031298328X;1
33643;93363;1881273156;8
7301;109899;051513287X;6
3082;142600;1400034779;9
23628;95359;044022330X;7
5595;147224;1573220876;9
7855;138543;034538475X;7
19970;112765;067982412X;10
32139;98440;043965548X;10
1918;95359;038550926X;8
16046;152645;038072152X;6
24951;114988;051513306X;8
10906;68984;158062748X;7
4398;80683;067976402X;10
14240;93047;068486780X;9
12829;138543;055321313X;10
16369;14422;1558743316;7
24036;115537;055356983X;10
1220;46398;1571740562;8
3684;105517;1558744150;7
17521;148898;1401300901;10
20830;111174;1562827960;6
14215;134483;068483376X;6
6852;30533;014025448X;9
50391;59656;1561451312;10
9901;44728;1559029838;9
12119;124363;055357695X;8
53030;76499;089608129X;1
9773;128122;1551668270;10
31849;88733;044990508X;8
33659;93092;1558749780;10
4073;104665;1551660717;8
26650;15670;006104444X;9
13685;89602;076790351X;5
21004;43910;1573225487;9
19487;30735;080411109X;9
13170;100459;038531258X;10
34764;38273;1570820872;1
33904;45113;037371128X;10
16019;62966;037325041X;10
18505;92861;1885171080;3
52603;114368;037379102X;5
25966;140662;055358099X;8
16459;111947;155874424X;10
9522;31556;080410526X;8
39236;130837;1557483159;8
12876;805;038001503X;10
12419;12824;1558747346;9
6270;68555;044022425X;10
1782;141710;014023313X;9
7314;123883;051513287X;5
5971;21659;068484477X;8
12022;7286;043912042X;9
25331;12824;1591822246;9
5184;145369;1558745157;8
9618;145641;080410526X;7
15162;136139;044900483X;8
34142;34588;1878448900;10
17211;129716;1570613818;6
59436;98904;1580631606;10
7444;31556;006016848X;5
40149;92652;1562926160;5
10721;37950;155874262X;6
13898;63938;038082101X;7
17670;99347;1551668653;9
10586;143253;014028009X;10
31685;52917;034543448X;8
22372;69078;068419337X;8
726;136348;074320607X;6
24938;114368;1551668084;5
31628;17003;006057898X;10
9349;16795;067164257X;9
26813;60337;1561381527;8
25343;30072;1591824141;9
28781;16916;034532532X;10
24605;105517;1576751511;9
3802;89551;1588720756;10
7295;98391;051513287X;9
2225;46909;031298328X;9
7212;85757;1573221775;7
24105;58964;1592400876;8
30623;16795;044651974X;8
28075;16795;006018311X;7
10372;150979;1576737330;6
51600;132375;1573221716;10
11687;55493;080213825X;9
25260;21011;1573229350;9
56540;98758;042516358X;8
2151;30972;014100018X;7
2371;88733;042514755X;8
3794;136326;1400031346;8
2237;74056;031298328X;6
10571;127233;014028009X;8
10324;15135;1576737330;5
11601;81298;1573225126;8
24776;76499;006090674X;10
3076;138844;1400034779;9
23622;70666;044022330X;5
18645;36606;1888054557;10
44908;108155;1893956032;5
23693;8454;1573221767;10
49018;148798;1558748946;10
770;70666;067102423X;5
35511;98391;1551669560;7
2854;95991;1400031354;8
35426;31826;157082262X;10
36241;152651;038549128X;6
20968;144531;1573229725;9
9395;19664;067172262X;8
19794;75591;1573229628;7
7404;70401;1551669021;8
375;7346;059030271X;10
46356;135265;1561483176;10
1968;139828;1551668726;8
1195;139706;1558743669;10
5194;5582;044651652X;7
862;124942;080410946X;5
7081;97874;1878424319;10
42021;100906;074343434X;5
24074;8782;157145697X;10
34762;23768;1570820872;8
34199;38023;067172519X;10
8223;8245;042513699X;7
15305;60050;1400032717;8
52164;136139;1576737462;9
13006;25981;067101420X;5
25282;76483;1561797111;9
42064;138602;081257558X;10
9434;123883;067187098X;5
12560;134311;1573229571;10
6205;122793;1551666839;10
38225;123883;051509160X;5
19837;6251;188712876X;8
47314;62891;1582343764;7
23320;23872;042511306X;9
33856;129716;1573225320;10
1757;100906;014023313X;8
10338;55187;1576737330;8
307;16795;088365721X;9
4580;124048;1558744606;8
39492;106225;037325038X;5
342;105517;044020562X;3
20272;98391;039915079X;9
678;95359;034541389X;8
27687;25850;067084943X;9
48450;122793;068812156X;7
35394;123883;1551660598;5
44915;99996;006103083X;5
4215;91647;055357227X;3
24370;128060;074322423X;10
7117;8253;039592720X;10
10413;115120;1931561648;7
19102;53042;1400031362;10
27825;80810;1551667010;8
4180;89602;042518336X;8
3580;44728;014038572X;8
38890;114988;1569472025;8
4432;96970;067976402X;7
1201;144134;1558743669;9
19776;106988;157322202X;3
41965;98758;067100669X;8
22366;34588;068419337X;9
20743;68029;068482440X;9
5972;22074;068484477X;8
10661;135149;042518692X;5
23660;16966;038079439X;9
2885;145449;1400031354;10
13305;115435;014131088X;9
17347;117594;031205436X;8
35729;95359;1931686351;8
12625;36327;067175145X;8
17807;23768;055327886X;7
17294;114868;038079487X;8
11491;70666;006101351X;5
22004;115490;006091565X;2
11862;38023;1573225789;10
2536;123825;067101417X;7
39090;150663;006250925X;10
1911;77809;038550926X;6
13374;18082;038039586X;9
45421;67270;055214262X;5
31136;104113;1561707228;10
19211;6242;1550541129;3
25336;42162;159182396X;9
19576;150979;080411109X;8
8023;16795;038000772X;5
29499;46398;156619024X;4
32683;144455;038000321X;7
38120;56307;019282760X;5
11515;92652;006101351X;5
5903;150979;044022103X;9
42104;95991;140005446X;9
13709;95359;067169071X;6
24210;8936;038080803X;6
1599;126196;044023722X;5
25882;66100;074341134X;7
14030;129716;067084487X;9
22486;98440;044155279X;10
19660;88677;1551668459;5
20960;98322;1573229725;6
22167;26621;055357857X;8
37772;102702;037383568X;10
9704;27169;1551664496;8
11420;15408;006101351X;9
16939;128119;068487217X;10
25109;30276;1551666650;7
24662;117111;038072118X;7
16923;13273;068487217X;8
7185;71490;067988288X;6
22357;98391;051513225X;8
5822;7915;044022103X;7
5107;7887;1558745157;10
4189;76352;1551666022;9
12074;93179;055356160X;9
36445;104636;067168972X;8
14847;102647;048626968X;8
4320;31846;067976402X;10
3401;60130;044022165X;9
17762;35918;074322535X;7
42419;66574;1880418568;8
21294;69697;067179356X;9
32744;98391;045120753X;9
17305;136205;038079487X;9
27903;113519;067003200X;8
5189;152036;1558745157;10
19357;12538;034542705X;10
31025;16795;1551668696;9
5510;51883;1551667517;5
7284;74758;051513287X;8
33695;139467;067156773X;9
27478;150661;088730866X;6
11869;47152;1573225789;10
3490;125063;044022165X;5
5126;44252;1558745157;10
10336;44852;1576737330;7
105;116904;038550120X;10
24536;128835;055314300X;8
20649;48217;039914675X;8
47329;114368;044900256X;5
15430;25409;006099486X;9
6613;41589;042510107X;9
575;117873;081297106X;9
24847;25409;1575667274;9
22915;98391;038081918X;9
1070;128331;055326611X;8
46371;46293;055329315X;9
40585;94951;034536161X;7
35645;44893;038550084X;8
22016;31556;034529873X;8
28810;111637;038000917X;5
6947;127129;1401030270;9
382;35859;059030271X;10
52643;69697;088166247X;10
27204;152099;059087764X;9
19112;75149;1400031362;6
15808;8245;038072975X;7
23517;98547;1551669455;10
34718;146175;1564581764;8
32340;56447;1578561256;9
40055;114368;067179938X;5
32206;123883;050552354X;5
579;135360;081297106X;9
10689;7346;155874262X;7
976;11718;042511774X;8
39131;69697;067173783X;8
23165;73330;037570910X;10
48247;102359;055327757X;9
23017;119517;1551669498;7
33711;75591;1555837336;10
5022;123460;034540288X;5
8187;73588;042513525X;5
21689;98391;1551667401;10
2644;48494;080410753X;10
52615;69697;050552421X;10
52548;129716;1892723018;6
2109;136348;006092988X;9
4666;121170;068482499X;10
20148;145641;060980877X;7
3564;143175;051512219X;9
77;76351;038550120X;10
12842;805;014016930X;10
3393;55734;044022165X;9
16612;108005;1565122968;7
6325;21484;059035342X;9
8096;74185;038549081X;7
784;88412;067102423X;8
9057;144619;055356451X;6
44911;40889;006103083X;5
1846;106225;014029628X;9
23008;65584;1551669498;9
8902;150896;055321277X;9
5762;98547;039914465X;5
16016;30533;037325041X;7
5146;78783;1558745157;10
17772;74185;074322535X;1
19121;95991;1400031362;8
32558;23871;1551666138;8
2677;95359;080410753X;7
45822;135458;1400030927;6
23168;88793;037570910X;10
53544;137688;1585675156;6
26140;95359;042512519X;10
28372;98391;031228361X;8
15365;113519;1573226106;10
17919;61854;055329783X;6
11571;136252;006101351X;8
15012;13973;1558744630;2
2195;141511;014100018X;9
23269;127233;1551665301;6
21547;136348;067189109X;4
10873;104636;1558747109;9
22578;30972;034537536X;8
19568;140555;080411109X;8
9306;16795;059056885X;5
19694;70415;1558538445;10
16940;130950;068487217X;9
183;69156;043935806X;8
13297;91832;014131088X;5
43581;36907;1583940537;10
9615;143163;080410526X;9
22710;123883;039914840X;5
25907;43246;1853261912;9
13269;138578;037570504X;10
20324;104636;1558746226;9
21542;93426;067189109X;7
6511;126697;059035342X;10
48246;89551;055327757X;10
10602;16795;1882723007;9
24268;112761;055357602X;10
50560;89602;067978120X;7
11050;4017;006000438X;10
24990;16916;084232920X;10
23800;15408;1570621608;9
4665;117255;068482499X;6
7016;278221;1589196635;10
44267;53241;1400077354;9
52629;135265;055358457X;8
8935;69078;055327824X;9
22403;64946;043942089X;6
19621;60244;1401300014;8
21641;37208;1551662604;8
24871;74185;039308700X;10
12725;40943;068983571X;10
23970;8734;1561385751;8
51594;85656;1584855215;9
16896;58594;1573225517;9
13711;98758;067169071X;9
47240;100906;014044100X;10
12424;95923;1558747346;7
22201;101851;067166929X;5
35147;98391;097188191X;9
17764;39219;074322535X;8
21217;104113;068480154X;7
12628;69355;067175145X;7
19541;100906;080411109X;8
18305;16795;044651862X;6
15212;8245;140003065X;9
17824;108155;055327886X;6
15084;76352;1558746161;9
2101;117251;006092988X;10
33318;47316;045120915X;7
3768;43246;1400031346;9
5671;6563;1558745017;5
27701;129716;048627053X;8
4023;126814;051510566X;7
1784;144899;014023313X;6
26389;22625;1559360615;10
14810;7286;044048474X;8
18014;41781;034540761X;9
16622;142256;1565122968;8
20463;36907;034536676X;10
110;130571;038550120X;8
13064;65877;067102535X;10
12639;6575;038533334X;4
37662;40889;068486424X;6
7047;39281;1878424319;8
10808;42914;1558745718;10
18135;105937;031242227X;8
30929;113624;1551666561;5
4374;62464;067976402X;9
4110;97874;076790592X;10
35467;123883;050552208X;5
22238;108005;075820230X;9
49253;102702;155166948X;10
18534;122429;037540256X;8
6756;88677;1551666960;5
14220;140555;068483376X;10
31342;80810;037322737X;5
1873;140255;014029628X;8
21577;136205;067942525X;10
23841;136139;037540600X;5
29716;68465;038073320X;6
9117;35859;055357230X;8
30783;113270;068810312X;10
2804;19573;1400031354;9
15521;3363;044652087X;10
5293;87929;044651652X;9
9804;98391;155166884X;9
29596;125171;1573225797;5
32884;98391;1551666510;8
16378;50650;1558743316;9
8976;135895;055329170X;5
11408;4785;006101351X;5
6508;124078;059035342X;10
30158;31609;1400031699;7
8465;48494;044021145X;8
272;151503;043935806X;10
13671;148258;006093395X;7
24993;36256;084232920X;9
5344;126693;044651652X;10
11045;87964;006102063X;8
28603;16795;1551660571;8
39658;31391;044100900X;9
18342;63956;044651862X;8
16609;95359;1565122968;7
18480;64436;1558746986;9
38995;36836;1853260231;10
19117;89602;1400031362;7
12407;102705;1558747028;10
95;111174;038550120X;6
42580;110483;038080719X;8
597;105968;055358068X;5
12058;48975;055356160X;8
21270;92979;031225234X;6
5213;21659;044651652X;10
14034;2030;1561706213;10
20429;104113;015640057X;9
39595;92652;1558744290;5
11939;46154;006017143X;6
20424;6575;015640057X;7
6561;37644;006440630X;5
34568;76499;038549422X;10
18691;104636;067100767X;8
33616;60319;157062187X;7
4579;122793;1558744606;10
2876;135351;1400031354;9
14223;4017;068484270X;10
24453;46892;044021680X;7
4442;101731;067976402X;8
28137;91058;038531292X;8
16646;95991;1567312500;9
18095;37712;031242227X;10
32965;52614;082177509X;8
2742;39219;080411918X;8
18617;98391;1551667371;10
31033;126196;1551668696;9
14809;2766;044048474X;7
8369;123825;044020271X;7
42601;125692;1561483516;10
4120;132375;076790592X;10
20208;113519;1573222127;9
42848;149598;1551666537;8
44795;85656;1551668017;9
14219;140255;068483376X;9
25941;31393;055358099X;5
8320;98391;042518630X;9
8541;104636;044021145X;10
19105;56959;1400031362;10
18964;119575;044809505X;10
5048;16795;1573221112;8
12375;127826;080411868X;7
23881;59971;1563890119;7
38149;135043;031225346X;10
9573;95226;080410526X;10
53384;136010;077832057X;6
33989;86392;1880418592;10
5948;6242;068484477X;8
14301;127200;051512463X;8
76;76151;038550120X;10
22049;70666;034539092X;7
30975;40889;1551667002;7
46339;121170;1560974273;7
11569;135609;006101351X;5
9397;28523;067172262X;10
23319;8253;042511306X;9
11785;85526;068484267X;8
11771;60244;068484267X;9
13869;98391;1551669404;9
39021;104399;156282015X;10
29626;108799;1891830430;7
17780;90049;074322535X;8
4566;40889;1558744606;10
6751;278188;1551666960;8
32966;98391;082177509X;10
30430;41123;006101432X;8
22539;56554;1582343047;9
2852;95173;1400031354;8
22243;39616;076241085X;9
17830;140223;055327886X;9
20950;43910;1573229725;10
24504;12824;1591820073;10
47941;115003;014044131X;6
1371;22074;044023722X;9
1862;121170;014029628X;8
18837;67775;1551668637;9
3759;6563;1400031346;8
29901;45113;155166674X;8
14117;44893;1573229326;6
23074;8067;159184021X;10
28926;98391;1551667150;10
5623;109899;044661162X;7
18599;135458;1551667509;5
5848;50073;044022103X;7
33619;106988;157062187X;8
12409;104636;1558747028;9
44734;98391;067003004X;9
1068;115435;055326611X;8
8616;141493;044021145X;8
446;24215;074343627X;8
6132;10560;076534128X;7
38009;111847;1579546463;4
18744;147847;039951743X;5
19338;89551;015602943X;10
48511;87555;1573220183;9
5431;101876;034543479X;8
10366;141902;1576737330;10
25536;76151;051513452X;10
265;145449;043935806X;7
25346;12824;159182415X;10
19664;98391;1551668459;8
25254;136139;1573222267;10
17034;150896;067088300X;8
16423;141491;1558743790;10
36190;124874;038000741X;7
31600;21659;014034019X;10
28881;96054;067169507X;10
23503;98391;1551669234;9
35480;24933;1551664879;10
37771;69697;037383568X;8
8227;16795;042513699X;7
1039;127914;042511774X;8
6658;135149;042510107X;8
6433;81492;059035342X;9
9229;2110;059045367X;8
24031;46443;055356983X;9
25968;144619;055358099X;7
11590;8253;1573225126;10
8542;104665;044021145X;7
2750;65877;080411918X;8
20427;44893;015640057X;8
44733;40922;067003004X;7
25511;46398;051513449X;7
6830;6543;014025448X;8
28602;14422;1551660571;8
34868;112765;1892051060;10
36909;26593;051720679X;10
43843;37644;067988291X;9
9140;104636;055357230X;8
10693;11224;155874262X;8
7360;14521;067165764X;5
12132;12538;067151699X;9
17756;11718;074322535X;7
24076;138844;157145697X;10
16191;112881;081296683X;8
57004;92652;1559724161;5
27818;56307;1551667010;7
25173;30533;078670621X;10
14767;48217;039914210X;8
25597;83637;034541215X;10
18309;25850;044651862X;9
7205;8454;1573221775;9
160;35148;043935806X;10
11748;26583;068484267X;10
17903;4385;037370707X;8
16456;99347;155874424X;10
14282;44893;051512463X;6
11106;52011;037582345X;10
12155;149069;068815252X;10
21155;110483;067942573X;9
3621;43910;039915180X;8
34533;36907;034540047X;10
21397;60412;006001203X;5
10909;109899;158062748X;8
3379;47975;044022165X;7
31660;99955;1569245134;8
2960;49460;1400034779;8
6811;101874;1551669293;5
44405;146386;050552158X;10
11573;138995;006101351X;8
29922;126196;155166674X;9
9071;31245;055356773X;10
10955;113519;1558531025;9
13140;146348;044990928X;10
7567;2766;014034294X;9
6072;110912;068484477X;10
2159;43246;014100018X;10
29358;127359;092963408X;9
7017;31826;1589196635;10
6459;95923;059035342X;8
5267;62891;044651652X;7
2080;37644;006092988X;10
6351;30533;059035342X;9
4063;47152;1551660717;8
3244;40415;042516098X;2
26654;83637;006104444X;8
42005;133571;068484611X;7
15209;2891;140003065X;9
5915;43006;051511779X;7
9428;49900;067187098X;6
21352;132083;1401300316;10
3175;76530;1572304510;6
17569;8681;1573227331;8
8578;123056;044021145X;5
23169;96970;037570910X;6
20631;134483;038572179X;6
19252;6242;1894294424;8
29198;67627;1562827545;8
21967;98391;1551668440;9
10753;87964;155874262X;5
28877;86965;067169507X;8
26544;37208;038077013X;10
10564;114868;014028009X;10
25000;93363;084232920X;7
31686;53220;034543448X;6
21773;28150;1573223328;9
20203;6543;1573222127;8
11104;254;037582345X;9
55264;150979;1558599177;10
4700;81848;038542471X;8
36114;66765;1550225480;8
2165;63938;014100018X;8
39136;123883;067173783X;5
37263;27472;074340615X;8
34970;104113;1573226122;10
2497;16106;067091021X;10
34020;82497;155166738X;7
21350;116428;1401300316;7
32278;122793;1551667940;8
17453;34588;068480087X;9
15976;51992;034531221X;7
20716;8681;067972754X;10
6363;35859;059035342X;10
6757;98391;1551666960;10
35777;68555;038067033X;4
9699;69697;1551664372;9
37120;115120;1551663023;8
6360;32773;059035342X;9
5794;66680;039914739X;5
227;104812;043935806X;6
39050;138578;014011369X;9
4922;61854;1551668904;10
21167;32773;078688939X;3
17924;114368;055329783X;5
2125;78553;006440188X;10
17519;98391;1401300901;10
38219;68555;051509160X;6
3457;109899;044022165X;6
10367;143964;1576737330;10
11910;115537;1573225789;9
48732;55493;038078775X;5
32984;101851;1560761156;9
46379;135149;055329315X;7
18507;99630;1885171080;5
23371;54206;1400060737;10
25196;23768;1400060222;8
25672;92861;1573228583;9
1974;16996;084230052X;8
3278;95359;042516098X;4
27611;112083;1591823269;9
10523;62891;014028009X;9
14858;8782;1550548913;10
49506;60319;088730687X;5
17599;112953;1573227331;7
34965;49225;1573226122;7
12416;148744;1558747028;7
41659;104334;1551669161;8
137;10560;043935806X;10
17000;73044;067088300X;8
36911;47316;051720679X;10
12715;114368;1551660016;5
25953;78553;055358099X;10
50944;60412;080075302X;3
26718;99312;006447108X;10
16;98391;034545104X;9
8516;86051;044021145X;9
13666;143163;1558532161;10
4608;37712;006019491X;9
32348;126395;1578561256;10
8355;60157;044020271X;9
19345;129074;015602943X;9
28866;52917;067169507X;5
17883;76151;037329056X;5
893;63854;080505622X;7
23023;136326;1551669498;7
37211;101209;067173976X;5
12640;16795;038533334X;6
6524;135045;059035342X;10
5377;16795;044651747X;8
35271;35859;1557731136;7
43047;98391;1401300464;10
24228;31315;042510687X;8
2958;48494;1400034779;10
20306;127129;1558744592;7
15937;147141;006447187X;9
34492;23699;059043277X;8
4085;144619;1551660717;7
